# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	94166	94585	-	WP_003419523.1	WP_003419523.1		aspartate 1-decarboxylase			P425_RS23745	420	139	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	94585	95514	-							P425_RS23750	930		old_locus_tag=P425_03745
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	94585	95514	-	WP_003419526.1	WP_003419526.1		pantothenate synthetase			P425_RS23750	930	309	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	95511	96422	-							P425_RS23755	912		old_locus_tag=P425_03746
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	95511	96422	-	WP_003419533.1	WP_003419533.1		hypothetical protein			P425_RS23755	912	303	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	96607	97800	-							P425_RS23760	1194		old_locus_tag=P425_03747
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	96607	97800	-	WP_003899595.1	WP_003899595.1		hypothetical protein			P425_RS23760	1194	397	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	98009	98485	-							P425_RS23765	477		old_locus_tag=P425_03748
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	98009	98485	-	WP_003419535.1	WP_003419535.1		hypothetical protein			P425_RS23765	477	158	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	98485	99051	-							P425_RS23770	567		old_locus_tag=P425_03749
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	98485	99051	-	WP_003419536.1	WP_003419536.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase			P425_RS23770	567	188	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	99048	99449	-							P425_RS23775	402		old_locus_tag=P425_03750
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	99048	99449	-	WP_003419537.1	WP_003419537.1		dihydroneopterin aldolase			P425_RS23775	402	133	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	99442	100284	-							P425_RS23780	843		old_locus_tag=P425_03751
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	99442	100284	-	WP_003899596.1	WP_003899596.1		dihydropteroate synthase			P425_RS23780	843	280	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	100281	100889	-							P425_RS23785	609		old_locus_tag=P425_03752
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	100281	100889	-	WP_003899597.1	WP_003899597.1		GTP cyclohydrolase 1			P425_RS23785	609	202	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	100905	103187	-							P425_RS23790	2283		old_locus_tag=P425_03753
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	100905	103187	-	WP_003419543.1	WP_003419543.1		ATP-dependent zinc metalloprotease FtsH			P425_RS23790	2283	760	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	103254	103907	+							P425_RS23795	654		old_locus_tag=P425_03754
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	103254	103907	+	WP_010886179.1	WP_010886179.1		hypothetical protein			P425_RS23795	654	217	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	103822	104151	-							P425_RS23800	330		old_locus_tag=P425_03755
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	103822	104151	-	WP_003900720.1	WP_003900720.1		hypothetical protein			P425_RS23800	330	109	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	104185	104346	-							P425_RS23805	162		old_locus_tag=P425_03756
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	104185	104346	-	WP_003902532.1	WP_003902532.1		hypothetical protein			P425_RS23805	162	53	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	104446	105018	-							P425_RS23810	573		old_locus_tag=P425_03757
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	104446	105018	-	WP_003900721.1	WP_003900721.1		secretion protein EspD			P425_RS23810	573	190	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	105116	105427	-							P425_RS23815	312		old_locus_tag=P425_03758
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	105116	105427	-	WP_003899599.1	WP_003899599.1		secretion protein EspC			P425_RS23815	312	103	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	105501	106679	-							P425_RS23820	1179		old_locus_tag=P425_03759
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	105501	106679	-	WP_003912265.1	WP_003912265.1		ESX-1 secretion-associated protein EspA			P425_RS23820	1179	392	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	108037	109005	+							P425_RS23825	969		old_locus_tag=P425_03760
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	108037	109005	+	WP_003899600.1	WP_003899600.1		epoxide hydrolase EphA			P425_RS23825	969	322	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	109002	110189	+							P425_RS23830	1188		old_locus_tag=P425_03761
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	109002	110189	+	WP_003899601.1	WP_003899601.1		monooxygenase			P425_RS23830	1188	395	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	110288	110572	-							P425_RS23835	285		old_locus_tag=P425_03762
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	110288	110572	-	WP_003898699.1	WP_003898699.1		ESAT-6-like protein EsxI			P425_RS23835	285	94	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	110599	110895	-							P425_RS23840	297		old_locus_tag=P425_03763
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	110599	110895	-	WP_003899603.1	WP_003899603.1		ESAT-6 like protein EsxW			P425_RS23840	297	98	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	110952	112193	-							P425_RS23845	1242		old_locus_tag=P425_03764
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	110952	112193	-	WP_003900723.1	WP_003900723.1		PPE family protein PPE65			P425_RS23845	1242	413	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	112203	112502	-							P425_RS23850	300		old_locus_tag=P425_03765
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	112203	112502	-	WP_003899605.1	WP_003899605.1		PE family protein PE32			P425_RS23850	300	99	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	112831	113553	+							P425_RS23855	723		old_locus_tag=P425_03766
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	112831	113553	+	WP_003899606.1	WP_003899606.1		hypothetical protein			P425_RS23855	723	240	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	113558	114166	-							P425_RS23860	609		old_locus_tag=P425_03767
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	113558	114166	-	WP_003912454.1	WP_003912454.1		hypoxanthine-guanine phosphoribosyltransferase			P425_RS23860	609	202	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	114205	115176	-							P425_RS23865	972		old_locus_tag=P425_03768
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	114205	115176	-	WP_003899608.1	WP_003899608.1		tRNA(Ile)-lysidine synthase			P425_RS23865	972	323	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	115155	116207	-							P425_RS23870	1053		old_locus_tag=P425_03769
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	115155	116207	-	WP_003419571.1	WP_003419571.1		hypothetical protein			P425_RS23870	1053	350	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	116204	117589	-							P425_RS23875	1386		old_locus_tag=P425_03770
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	116204	117589	-	WP_003899610.1	WP_003899610.1		hypothetical protein			P425_RS23875	1386	461	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	117727	118215	+							P425_RS23880	489		old_locus_tag=P425_03771
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	117727	118215	+	WP_003419577.1	WP_003419577.1		inorganic pyrophosphatase			P425_RS23880	489	162	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	118261	119358	-							P425_RS23885	1098		old_locus_tag=P425_03772
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	118261	119358	-	WP_003419580.1	WP_003419580.1		membrane protein			P425_RS23885	1098	365	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	119560	120774	+							P425_RS23890	1215		old_locus_tag=P425_03773
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	119560	120774	+	WP_031648589.1	WP_031648589.1		hypothetical protein			P425_RS23890	1215	404	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	120830	121543	+							P425_RS23895	714		old_locus_tag=P425_03774
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	120830	121543	+	WP_003900725.1	WP_003900725.1		glycosyl transferase			P425_RS23895	714	237	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	121540	121884	+							P425_RS23900	345		old_locus_tag=P425_03775
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	121540	121884	+	WP_003419590.1	WP_003419590.1		membrane protein			P425_RS23900	345	114	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	122095	122970	+							P425_RS23905	876		old_locus_tag=P425_03776
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	122095	122970	+	WP_003419601.1	WP_003419601.1		hypothetical protein			P425_RS23905	876	291	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	122971	123915	-							P425_RS23910	945		old_locus_tag=P425_03777
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	122971	123915	-	WP_003419610.1	WP_003419610.1		UDP-glucose 4-epimerase			P425_RS23910	945	314	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	123938	125713	+							P425_RS23915	1776		old_locus_tag=P425_03778
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	123938	125713	+	WP_003419613.1	WP_003419613.1		hypothetical protein			P425_RS23915	1776	591	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	126056	126403	+							P425_RS23920	348		old_locus_tag=P425_03779
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	126056	126403	+	WP_003419616.1	WP_003419616.1		transposase			P425_RS23920	348	115	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	126788	127288	+							P425_RS23925	501		old_locus_tag=P425_03780
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	126788	127288	+	WP_003899613.1	WP_003899613.1		transposase			P425_RS23925	501	166	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	127288	128034	+							P425_RS23930	747		old_locus_tag=P425_03781
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	127288	128034	+	WP_003899614.1	WP_003899614.1		transposase			P425_RS23930	747	248	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	128188	128754	-							P425_RS23935	567		old_locus_tag=P425_03782
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	128188	128754	-	WP_003900726.1	WP_003900726.1		hypothetical protein			P425_RS23935	567	188	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	128824	130053	-							P425_RS23940	1230		old_locus_tag=P425_03783
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	128824	130053	-	WP_003899615.1	WP_003899615.1		transposase			P425_RS23940	1230	409	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	130229	130864	-							P425_RS23945	636		old_locus_tag=P425_03784
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	130229	130864	-	WP_003899616.1	WP_003899616.1		cell filamentation protein Fic			P425_RS23945	636	211	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	130875	131069	-							P425_RS23950	195		old_locus_tag=P425_03785
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	130875	131069	-	WP_003419627.1	WP_003419627.1		hypothetical protein			P425_RS23950	195	64	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	131464	131655	+							P425_RS23955	192		old_locus_tag=P425_03786
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	131464	131655	+	WP_003419633.1	WP_003419633.1		hypothetical protein			P425_RS23955	192	63	
gene	tRNA	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	131666	131741	-							P425_RS23960	76		old_locus_tag=P425_03787
tRNA		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	131666	131741	-				tRNA-Thr			P425_RS23960	76		anticodon=CGT
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	131820	133028	-							P425_RS23965	1209		old_locus_tag=P425_03788
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	131820	133028	-	WP_003902536.1	WP_003902536.1		DNA polymerase III subunit delta'			P425_RS23965	1209	402	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	133171	134760	+							P425_RS23970	1590		old_locus_tag=P425_03789
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	133171	134760	+	WP_031647273.1	WP_031647273.1		adenylyl cyclase			P425_RS23970	1590	529	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	134757	137561	-							P425_RS23975	2805		old_locus_tag=P425_03790
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	134757	137561	-	WP_003899617.1	WP_003899617.1		DNA topoisomerase 1			P425_RS23975	2805	934	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	137857	138435	-							P425_RS23980	579		old_locus_tag=P425_03791
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	137857	138435	-	WP_003419642.1	WP_003419642.1		hypothetical protein			P425_RS23980	579	192	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	138575	138778	-							P425_RS23985	204		old_locus_tag=P425_03792
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	138575	138778	-	WP_003419650.1	WP_003419650.1		cold-shock protein			P425_RS23985	204	67	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	139028	141343	+							P425_RS23990	2316		old_locus_tag=P425_03793
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	139028	141343	+	WP_003899618.1	WP_003899618.1		helicase			P425_RS23990	2316	771	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	141480	141764	+							P425_RS23995	285		old_locus_tag=P425_03794
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	141480	141764	+	WP_003419654.1	WP_003419654.1		PE family protein			P425_RS23995	285	94	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	142088	143125	+							P425_RS24000	1038		old_locus_tag=P425_03795
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	142088	143125	+	WP_003419657.1	WP_003419657.1		hypothetical protein			P425_RS24000	1038	345	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	143879	144193	+							P425_RS24005	315		old_locus_tag=P425_03796
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	143879	144193	+	WP_003901689.1	WP_003901689.1		hypothetical protein			P425_RS24005	315	104	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	144187	144774	+							P425_RS24010	588		old_locus_tag=P425_03797
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	144187	144774	+	WP_003907101.1	WP_003907101.1		hypothetical protein			P425_RS24010	588	195	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	144907	145230	-							P425_RS24015	324		old_locus_tag=P425_03798
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	144907	145230	-	WP_003899621.1	WP_003899621.1		hypothetical protein			P425_RS24015	324	107	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	145247	145510	-							P425_RS24020	264		old_locus_tag=P425_03799
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	145247	145510	-	WP_031656341.1	WP_031656341.1		pilus biosynthesis protein TadE			P425_RS24020	264	87	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	145570	145776	-							P425_RS24025	207		old_locus_tag=P425_03800
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	145570	145776	-	WP_003419673.1	WP_003419673.1		hypothetical protein			P425_RS24025	207	68	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	145786	146373	-							P425_RS24030	588		old_locus_tag=P425_03801
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	145786	146373	-	WP_003912462.1	WP_003912462.1		hypothetical protein			P425_RS24030	588	195	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	146385	147185	-							P425_RS24035	801		old_locus_tag=P425_03802
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	146385	147185	-	WP_003419679.1	WP_003419679.1		hypothetical protein			P425_RS24035	801	266	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	147182	148345	-							P425_RS24040	1164		old_locus_tag=P425_03803
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	147182	148345	-	WP_003899624.1	WP_003899624.1		conjugal transfer protein			P425_RS24040	1164	387	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	148342	149394	-							P425_RS24045	1053		old_locus_tag=P425_03804
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	148342	149394	-	WP_003900732.1	WP_003900732.1		hypothetical protein			P425_RS24045	1053	350	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	149893	150756	+							P425_RS24050	864		old_locus_tag=P425_03805
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	149893	150756	+	WP_003419689.1	WP_003419689.1		hypothetical protein			P425_RS24050	864	287	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	151511	152281	-							P425_RS24055	771		old_locus_tag=P425_03806
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	151511	152281	-	WP_003899626.1	WP_003899626.1		hypothetical protein			P425_RS24055	771	256	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	152278	153924	-							P425_RS24060	1647		old_locus_tag=P425_03807
