# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	166797	167513	+	WP_017280999.1	WP_017280999.1		O-methyltransferase			Z166_RS0107735	717	238	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	167539	169890	+							Z166_RS0107740	2352		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	167539	169890	+	WP_024774121.1	WP_024774121.1		carbonate dehydratase			Z166_RS0107740	2352	783	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	169887	170324	-							Z166_RS0107745	438		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	169887	170324	-	WP_024774122.1	WP_024774122.1		copper resistance protein CopD			Z166_RS0107745	438	145	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	170540	171670	+							Z166_RS0107750	1131		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	170540	171670	+	WP_024774123.1	WP_024774123.1		membrane protein			Z166_RS0107750	1131	376	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	171718	173333	-							Z166_RS08930	1616		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	171718	173333	-							Z166_RS08930	1616		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	173340	174185	-							Z166_RS0107760	846		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	173340	174185	-	WP_024774124.1	WP_024774124.1		DNA adenine methylase			Z166_RS0107760	846	281	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	174236	175183	-							Z166_RS08935	948		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	174236	175183	-	WP_050589347.1	WP_050589347.1		adenine methyltransferase			Z166_RS08935	948	315	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	175295	176362	-							Z166_RS0107770	1068		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	175295	176362	-	WP_024774125.1	WP_024774125.1		permease			Z166_RS0107770	1068	355	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	176417	176977	-							Z166_RS0107775	561		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	176417	176977	-	WP_000173936.1	WP_000173936.1		peptidyl-tRNA hydrolase			Z166_RS0107775	561	186	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	176987	177523	-							Z166_RS0107780	537		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	176987	177523	-	WP_024774126.1	WP_024774126.1		50S ribosomal protein L25			Z166_RS0107780	537	178	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	177578	178528	-							Z166_RS0107785	951		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	177578	178528	-	WP_024774127.1	WP_024774127.1		transaldolase			Z166_RS0107785	951	316	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	178532	179875	-							Z166_RS0107790	1344		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	178532	179875	-	WP_024774128.1	WP_024774128.1		UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase			Z166_RS0107790	1344	447	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	179879	180490	-							Z166_RS0107795	612		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	179879	180490	-	WP_017281008.1	WP_017281008.1		histidine kinase			Z166_RS0107795	612	203	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	180502	180771	-							Z166_RS0107800	270		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	180502	180771	-	WP_000569301.1	WP_000569301.1		nitrogen-fixing protein NifU			Z166_RS0107800	270	89	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	180913	182514	+							Z166_RS0107805	1602		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	180913	182514	+	WP_000403695.1	WP_000403695.1		phosphate permease			Z166_RS0107805	1602	533	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	182622	183971	+							Z166_RS0107810	1350		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	182622	183971	+	WP_024774129.1	WP_024774129.1		membrane protein			Z166_RS0107810	1350	449	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	183968	185500	+							Z166_RS0107815	1533		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	183968	185500	+	WP_024774130.1	WP_024774130.1		lipase			Z166_RS0107815	1533	510	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	185524	186501	+							Z166_RS0107820	978		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	185524	186501	+	WP_001920203.1	WP_001920203.1		secretion protein HlyD			Z166_RS0107820	978	325	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	186513	187619	+							Z166_RS0107825	1107		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	186513	187619	+	WP_024774131.1	WP_024774131.1		ABC transporter			Z166_RS0107825	1107	368	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	187606	188736	+							Z166_RS0107830	1131		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	187606	188736	+	WP_024774132.1	WP_024774132.1		antibiotic ABC transporter permease			Z166_RS0107830	1131	376	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	188723	189295	+							Z166_RS0107835	573		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	188723	189295	+	WP_024774133.1	WP_024774133.1		hypothetical protein			Z166_RS0107835	573	190	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	189306	189752	+							Z166_RS0107840	447		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	189306	189752	+	WP_024774134.1	WP_024774134.1		membrane protein			Z166_RS0107840	447	148	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	189796	190536	+							Z166_RS0107845	741		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	189796	190536	+	WP_024774135.1	WP_024774135.1		ubiquinone biosynthesis methyltransferase UbiE			Z166_RS0107845	741	246	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	190546	190806	+							Z166_RS0107850	261		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	190546	190806	+	WP_024774136.1	WP_024774136.1		exodeoxyribonuclease VII small subunit			Z166_RS0107850	261	86	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	190810	191615	+							Z166_RS0107855	806		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	190810	191615	+							Z166_RS0107855	806		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	191608	192855	+							Z166_RS0107860	1248		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	191608	192855	+	WP_024774138.1	WP_024774138.1		seryl-tRNA synthetase			Z166_RS0107860	1248	415	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	192865	195405	+							Z166_RS0107865	2541		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	192865	195405	+	WP_024774139.1	WP_024774139.1		anaphase-promoting protein			Z166_RS0107865	2541	846	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	195405	197450	+							Z166_RS0107870	2046		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	195405	197450	+	WP_024774140.1	WP_024774140.1		DNA helicase II			Z166_RS0107870	2046	681	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	197447	198103	+					flgA		Z166_RS0107875	657		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	197447	198103	+	WP_024774141.1	WP_024774141.1		flagellar basal body P-ring biosynthesis protein FlgA	flgA		Z166_RS0107875	657	218	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	198113	198676	+							Z166_RS0107880	564		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	198113	198676	+	WP_024774142.1	WP_024774142.1		3-octaprenyl-4-hydroxybenzoate carboxy-lyase			Z166_RS0107880	564	187	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	198676	199149	+							Z166_RS0107885	474		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	198676	199149	+	WP_024774143.1	WP_024774143.1		phosphopantetheine adenylyltransferase			Z166_RS0107885	474	157	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	199151	199726	+							Z166_RS0107890	576		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	199151	199726	+	WP_024774144.1	WP_024774144.1		thymidylate kinase			Z166_RS0107890	576	191	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	199714	200289	+							Z166_RS0107895	576		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	199714	200289	+	WP_024774145.1	WP_024774145.1		amidophosphoribosyltransferase			Z166_RS0107895	576	191	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	200321	202360	+							Z166_RS0107900	2040		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	200321	202360	+	WP_024774146.1	WP_024774146.1		SAM-dependent methyltransferase			Z166_RS0107900	2040	679	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	202357	202977	+							Z166_RS0107905	621		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	202357	202977	+	WP_024774147.1	WP_024774147.1		restriction endonuclease subunit S			Z166_RS0107905	621	206	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	202952	203563	+							Z166_RS0107910	612		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	202952	203563	+	WP_024774148.1	WP_024774148.1		restriction endonuclease subunit R			Z166_RS0107910	612	203	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	203629	206310	+							Z166_RS0107915	2682		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	203629	206310	+	WP_024774149.1	WP_024774149.1		DNA polymerase I			Z166_RS0107915	2682	893	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	206425	207171	+							Z166_RS0107920	747		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	206425	207171	+	WP_000919398.1	WP_000919398.1		membrane protein			Z166_RS0107920	747	248	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	207222	208244	+							Z166_RS0107925	1023		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	207222	208244	+	WP_024774150.1	WP_024774150.1		branched-chain amino acid aminotransferase			Z166_RS0107925	1023	340	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	208249	208944	-							Z166_RS0107930	696		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	208249	208944	-	WP_024774151.1	WP_024774151.1		membrane protein			Z166_RS0107930	696	231	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	209078	210211	+							Z166_RS0107935	1134		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	209078	210211	+	WP_001258559.1	WP_001258559.1		ABC transporter			Z166_RS0107935	1134	377	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	210211	210996	+							Z166_RS0107940	786		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	210211	210996	+	WP_001271378.1	WP_001271378.1		sulfate ABC transporter ATP-binding protein			Z166_RS0107940	786	261	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	210981	211796	+							Z166_RS0107945	816		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	210981	211796	+	WP_024774152.1	WP_024774152.1		glycoside hydrolase family 43			Z166_RS0107945	816	271	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	211799	212476	+							Z166_RS0107950	678		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	211799	212476	+	WP_024774153.1	WP_024774153.1		hypothetical protein			Z166_RS0107950	678	225	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	212495	213082	+							Z166_RS0107955	588		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	212495	213082	+	WP_024774154.1	WP_024774154.1		flagellar motor protein			Z166_RS0107955	588	195	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	213476	214528	-							Z166_RS0107960	1053		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	213476	214528	-	WP_024774155.1	WP_024774155.1		cytochrome C biogenesis protein CcsA			Z166_RS0107960	1053	350	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	214676	218311	+							Z166_RS0107965	3636		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	214676	218311	+	WP_024774156.1	WP_024774156.1		DNA polymerase III subunit alpha			Z166_RS0107965	3636	1211	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	218308	219081	+							Z166_RS0107970	774		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	218308	219081	+	WP_024774157.1	WP_024774157.1		pseudouridine synthase			Z166_RS0107970	774	257	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	219136	219450	+							Z166_RS0107975	315		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	219136	219450	+	WP_024774158.1	WP_024774158.1		thioredoxin			Z166_RS0107975	315	104	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	219795	220427	+							Z166_RS0107980	633		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	219795	220427	+	WP_024774159.1	WP_024774159.1		hypothetical protein			Z166_RS0107980	633	210	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	220451	220978	+							Z166_RS0107985	528		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	220451	220978	+	WP_000795976.1	WP_000795976.1		LPP20 lipoprotein			Z166_RS0107985	528	175	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	220986	221327	+							Z166_RS0107990	342		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	220986	221327	+	WP_024774160.1	WP_024774160.1		hypothetical protein			Z166_RS0107990	342	113	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	221337	222248	+							Z166_RS0107995	912		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	221337	222248	+	WP_024774161.1	WP_024774161.1		LPP20 lipofamily protein			Z166_RS0107995	912	303	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	222981	225215	-							Z166_RS0108015	2235		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	222981	225215	-	WP_024774162.1	WP_024774162.1		membrane protein			Z166_RS0108015	2235	744	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	225419	226771	-							Z166_RS0108020	1353		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	225419	226771	-	WP_024774163.1	WP_024774163.1		tRNA modification GTPase TrmE			Z166_RS0108020	1353	450	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	226764	227546	-							Z166_RS0108025	783		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	226764	227546	-	WP_024774164.1	WP_024774164.1		spoIIIJ-associated protein			Z166_RS0108025	783	260	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	227546	229183	-							Z166_RS0108030	1638		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	227546	229183	-	WP_024774165.1	WP_024774165.1		insertase			Z166_RS0108030	1638	545	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	229189	229545	-							Z166_RS0108035	357		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	229189	229545	-	WP_001245460.1	WP_001245460.1		membrane protein insertion efficiency factor YidD			Z166_RS0108035	357	118	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	229532	230017	-							Z166_RS0108040	486		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	229532	230017	-	WP_024774166.1	WP_024774166.1		ribonuclease P protein component			Z166_RS0108040	486	161	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	229977	230111	-							Z166_RS08945	135		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	229977	230111	-	WP_001847286.1	WP_001847286.1		50S ribosomal protein L34			Z166_RS08945	135	44	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	230183	230584	-							Z166_RS0108045	402		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	230183	230584	-	WP_000755086.1	WP_000755086.1		biopolymer transporter ExbD			Z166_RS0108045	402	133	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	230595	231047	-							Z166_RS0108050	453		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	230595	231047	-	WP_000659259.1	WP_000659259.1		biopolymer transporter ExbB			Z166_RS0108050	453	150	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	231050	231508	-							Z166_RS0108055	459		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	231050	231508	-	WP_000766475.1	WP_000766475.1		SsrA-binding protein			Z166_RS0108055	459	152	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	231505	232308	-							Z166_RS0108060	804		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	231505	232308	-	WP_024774167.1	WP_024774167.1		4-diphosphocytidyl-2C-methyl-D-erythritol kinase			Z166_RS0108060	804	267	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	232308	232538	-							Z166_RS0108065	231		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	232308	232538	-	WP_000906450.1	WP_000906450.1		carbon storage regulator			Z166_RS0108065	231	76	
